order_id,date,customer_id,product_id,product,product_category,price,quantity,coupon_code,discount_pct,payment_method,shipping_city,shipping_province,sales_amount
ON100592,17/01/2026,C11792,P3109,Webcam,Electronics,21.62,6,NO_COUPON,0,Credit Card,Kitchener,ON,129.72
ON100084,18/01/2026,C12442,P1628,Coffee Beans,Grocery,43.25,2,NO_COUPON,0,PayPal,London,ON,86.5
ON100188,18/01/2026,C12254,P4206,T-Shirt,Apparel,178.42,1,NO_COUPON,0,Credit Card,Kitchener,ON,178.42
ON100868,18/01/2026,C11235,P9024,Wireless Keyboard,Electronics,147.19,5,WELCOME5,5,Credit Card,Waterloo,ON,699.15
ON100039,19/01/2026,C11306,P8233,Knife Set,Home & Kitchen,14.54,3,NO_COUPON,0,Mobile Wallet,Mississauga,ON,43.62
ON100452,20/01/2026,C12219,P5714,Knife Set,Home & Kitchen,11.41,6,SAVE10,10,Interac,Kitchener,ON,61.61
ON100649,20/01/2026,C10074,P8916,Olive Oil,Grocery,10.17,5,NO_COUPON,0,Debit Card,Mississauga,ON,50.85
ON100128,21/01/2026,C12187,P4769,Tea,Grocery,46.89,5,SAVE15,15,Mobile Wallet,Ottawa,ON,199.28
ON100335,21/01/2026,C11904,P9777,Olive Oil,Grocery,6.87,4,NO_COUPON,0,Debit Card,Cambridge,ON,27.48
ON100469,21/01/2026,C11769,P2485,Water Bottle,Home & Kitchen,9.66,3,SAVE15,15,Interac,Ottawa,ON,24.63
ON100732,21/01/2026,C10401,P3608,Resistance Bands,Sports,39.25,2,SAVE10,10,Mobile Wallet,Ottawa,ON,70.65
ON100943,21/01/2026,C12458,P7084,Coffee Beans,Grocery,4.61,2,WELCOME5,5,PayPal,Guelph,ON,8.76
ON100098,22/01/2026,C12206,P7318,Pasta,Grocery,6,5,WELCOME5,5,Credit Card,Guelph,ON,28.5
ON100664,22/01/2026,C10365,P5118,Wireless Keyboard,Electronics,232.47,5,FREESHIP,0,Interac,Windsor,ON,1162.35
ON100771,22/01/2026,C11591,P1053,Baseball Cap,Apparel,152.87,2,NO_COUPON,0,Interac,Markham,ON,305.74
ON100906,22/01/2026,C12463,P4364,Blender,Home & Kitchen,15.1,5,NO_COUPON,0,Debit Card,Hamilton,ON,75.5
ON100608,24/01/2026,C10912,P7591,Winter Jacket,Apparel,81.2,3,BOGO,20,Credit Card,Toronto,ON,194.88
ON100593,25/01/2026,C11435,P3592,Power Bank,Electronics,114.18,2,WELCOME5,5,Credit Card,Vaughan,ON,216.94
ON100025,26/01/2026,C10145,P1425,Tea,Grocery,5.78,6,SAVE10,10,Debit Card,Windsor,ON,31.21
ON100562,26/01/2026,C11317,P7543,Knife Set,Home & Kitchen,16.76,3,NO_COUPON,0,PayPal,Guelph,ON,50.28
ON100969,29/01/2026,C12006,P2592,Dumbbells,Sports,112.46,4,WELCOME5,5,Credit Card,Cambridge,ON,427.35
ON100240,30/01/2026,C12408,P7788,Fitness Tracker,Sports,12.11,5,WELCOME5,5,Debit Card,Windsor,ON,57.52
ON100812,30/01/2026,C10273,P4340,USB-C Hub,Electronics,183.59,5,NO_COUPON,0,Credit Card,Scarborough,ON,917.95
ON100920,30/01/2026,C12133,P6916,Hoodie,Apparel,13.27,3,NO_COUPON,0,Debit Card,Brampton,ON,39.81
ON100495,31/01/2026,C10918,P9951,Baseball Cap,Apparel,40.74,3,NO_COUPON,0,Mobile Wallet,Waterloo,ON,122.22
ON100760,31/01/2026,C11521,P4822,Power Bank,Electronics,131.83,4,SAVE10,10,Credit Card,Hamilton,ON,474.59
ON100643,01/02/2026,C10525,P8125,Wireless Mouse,Electronics,227.81,18,BOGO,20,Debit Card,Ottawa,ON,3280.46
ON100971,01/02/2026,C10211,P1510,Resistance Bands,Sports,52.47,2,NO_COUPON,0,Credit Card,Brampton,ON,104.94
ON100002,02/02/2026,C12274,P7989,Pasta,Grocery,6.04,7,NO_COUPON,0,Interac,Toronto,ON,42.28
ON100121,02/02/2026,C11176,P2314,Olive Oil,Grocery,33.5,7,FREESHIP,0,PayPal,Kitchener,ON,234.5
ON100830,03/02/2026,C10835,P9939,Coffee Maker,Home & Kitchen,23.89,4,SAVE15,15,Debit Card,London,ON,81.23
ON100719,04/02/2026,C11078,P3232,Air Fryer,Home & Kitchen,14.8,2,SAVE15,15,Debit Card,Guelph,ON,25.16
ON100251,05/02/2026,C11329,P4571,Webcam,Electronics,26.87,4,NO_COUPON,0,Credit Card,Guelph,ON,107.48
ON100311,05/02/2026,C11205,P8113,Tea,Grocery,4.2,3,NO_COUPON,0,Debit Card,Markham,ON,12.6
ON100153,06/02/2026,C10365,P2561,Wireless Mouse,Electronics,21.94,4,NO_COUPON,0,Interac,Vaughan,ON,87.76
ON100366,06/02/2026,C12206,P7217,Running Shoes,Apparel,33.1,4,SAVE10,10,Interac,Toronto,ON,119.16
ON100233,07/02/2026,C11705,P9414,Air Fryer,Home & Kitchen,14.4,1,NO_COUPON,0,Debit Card,Markham,ON,14.4
ON100440,07/02/2026,C12068,P3122,Running Shoes,Apparel,25.46,4,NO_COUPON,0,PayPal,Brampton,ON,101.84
ON100473,07/02/2026,C10038,P6834,Face Cleanser,Beauty,33.9,4,BOGO,20,Credit Card,Toronto,ON,108.48
ON100106,08/02/2026,C10535,P8995,Winter Jacket,Apparel,121.27,5,NO_COUPON,0,Credit Card,Ottawa,ON,606.35
ON100159,08/02/2026,C10665,P8864,Dumbbells,Sports,81.55,4,SAVE15,15,Credit Card,Brampton,ON,277.27
ON100306,09/02/2026,C10610,P7032,Shampoo,Beauty,15.14,3,FREESHIP,0,Debit Card,Barrie,ON,45.42
ON100807,09/02/2026,C11938,P8629,Air Fryer,Home & Kitchen,37.6,4,NO_COUPON,0,PayPal,Vaughan,ON,150.4
ON100810,09/02/2026,C10338,P5337,Running Shoes,Apparel,15.18,4,FREESHIP,0,Debit Card,Vaughan,ON,60.72
ON100120,10/02/2026,C11016,P2571,Granola Bars,Grocery,20.37,1,WELCOME5,5,Mobile Wallet,Mississauga,ON,19.35
ON100079,11/02/2026,C10556,P1581,Tea,Grocery,5.77,1,WELCOME5,5,Credit Card,Scarborough,ON,5.48
ON100847,11/02/2026,C11603,P5131,Hoodie,Apparel,20.48,2,SAVE10,10,Credit Card,Markham,ON,36.86
ON100279,12/02/2026,C12262,P1329,Webcam,Electronics,78.25,3,NO_COUPON,0,Credit Card,Scarborough,ON,234.75
ON100632,12/02/2026,C10872,P3894,Fitness Tracker,Sports,97.24,2,NO_COUPON,0,Mobile Wallet,Mississauga,ON,194.48
ON100725,12/02/2026,C10697,P5879,Knife Set,Home & Kitchen,29.81,2,NO_COUPON,0,Credit Card,Markham,ON,59.62
ON100307,13/02/2026,C12448,P9880,Granola Bars,Grocery,35.11,2,NO_COUPON,0,Debit Card,Cambridge,ON,70.22
ON100048,16/02/2026,C11390,P1038,Hair Dryer,Beauty,12.07,1,NO_COUPON,0,Mobile Wallet,Cambridge,ON,12.07
ON100253,16/02/2026,C11568,P5378,Air Fryer,Home & Kitchen,76.41,4,SAVE10,10,Credit Card,Brampton,ON,275.08
ON100410,16/02/2026,C12225,P1286,Cereal,Grocery,30.67,5,SAVE15,15,Debit Card,Brampton,ON,130.35
ON100701,17/02/2026,C10725,P4399,Shampoo,Beauty,18.23,3,NO_COUPON,0,Debit Card,Kitchener,ON,54.69
ON100543,18/02/2026,C12329,P9983,Yoga Mat,Sports,19.96,5,NO_COUPON,0,Debit Card,Brampton,ON,99.8
ON100815,18/02/2026,C11990,P9180,Winter Jacket,Apparel,80.13,4,BOGO,20,Mobile Wallet,Brampton,ON,256.42
ON100059,19/02/2026,C10702,P3736,Water Bottle Sport,Sports,29.86,2,NO_COUPON,0,Debit Card,Toronto,ON,59.72
ON100097,19/02/2026,C10743,P4562,Storage Bin,Home & Kitchen,19.6,3,BOGO,20,Credit Card,Markham,ON,47.04
ON100187,20/02/2026,C11049,P7307,Storage Bin,Home & Kitchen,37.85,2,SAVE10,10,Credit Card,Mississauga,ON,68.13
ON100801,20/02/2026,C10636,P6456,Olive Oil,Grocery,15.99,26,FREESHIP,0,Mobile Wallet,Cambridge,ON,415.74
ON100074,21/02/2026,C11947,P7173,Hoodie,Apparel,123.94,3,BOGO,20,Mobile Wallet,Vaughan,ON,297.46
ON100607,21/02/2026,C10030,P7662,T-Shirt,Apparel,65.41,3,WELCOME5,5,Credit Card,London,ON,186.42
ON100627,21/02/2026,C10608,P7740,T-Shirt,Apparel,35.55,1,NO_COUPON,0,Credit Card,Brampton,ON,35.55
ON100777,21/02/2026,C10988,P4810,Water Bottle,Home & Kitchen,100.34,4,NO_COUPON,0,Debit Card,Kitchener,ON,401.36
ON100580,23/02/2026,C10969,P5751,Cereal,Grocery,7.83,5,NO_COUPON,0,PayPal,Kitchener,ON,39.15
ON100927,24/02/2026,C11814,P7805,Power Bank,Electronics,47.73,5,FREESHIP,0,Debit Card,Toronto,ON,238.65
ON100416,26/02/2026,C12112,P6163,Pasta,Grocery,9.4,2,NO_COUPON,0,Credit Card,Markham,ON,18.8
ON100657,26/02/2026,C10275,P5576,Running Shoes,Apparel,74.16,2,NO_COUPON,0,Credit Card,Windsor,ON,148.32
ON100172,27/02/2026,C10612,P5174,T-Shirt,Apparel,62.77,3,FREESHIP,0,Credit Card,Markham,ON,188.31
ON100180,27/02/2026,C10757,P2139,Body Lotion,Beauty,18.57,5,NO_COUPON,0,Credit Card,Cambridge,ON,92.85
ON100007,28/02/2026,C10959,P2288,Bluetooth Speaker,Electronics,41.61,1,NO_COUPON,0,Mobile Wallet,Brampton,ON,41.61
ON100854,28/02/2026,C10290,P8230,Resistance Bands,Sports,151.6,1,NO_COUPON,0,PayPal,Waterloo,ON,151.6
ON100863,28/02/2026,C11647,P6566,Hoodie,Apparel,46.11,1,SAVE10,10,Credit Card,Barrie,ON,41.5
ON100200,01/03/2026,C12034,P7630,Wireless Keyboard,Electronics,140.4,4,BOGO,20,Debit Card,London,ON,449.28
ON100918,01/03/2026,C11175,P2063,Yoga Mat,Sports,15.78,2,SAVE10,10,Interac,Markham,ON,28.4
ON100042,02/03/2026,C10447,P6206,Baseball Cap,Apparel,18.03,4,SAVE15,15,Credit Card,Markham,ON,61.3
ON100085,02/03/2026,C10685,P7652,Resistance Bands,Sports,122.52,1,FREESHIP,0,PayPal,Waterloo,ON,122.52
ON100967,03/03/2026,C10263,P5861,Shampoo,Beauty,9.34,3,SAVE10,10,Credit Card,Kitchener,ON,25.22
ON100219,04/03/2026,C12359,P3183,Water Bottle,Home & Kitchen,146.08,2,FREESHIP,0,Debit Card,Markham,ON,292.16
ON100108,05/03/2026,C10969,P1757,T-Shirt,Apparel,173.24,2,FREESHIP,0,Debit Card,Ottawa,ON,346.48
ON100534,07/03/2026,C11854,P8286,Wireless Keyboard,Electronics,21.65,4,NO_COUPON,0,Interac,Kitchener,ON,86.6
ON100880,07/03/2026,C10912,P5720,Fitness Tracker,Sports,90.41,4,NO_COUPON,0,Credit Card,Scarborough,ON,361.64
ON100892,07/03/2026,C11945,P3627,Tea,Grocery,6.67,3,NO_COUPON,0,Mobile Wallet,Hamilton,ON,20.01
ON100424,11/03/2026,C12041,P3360,Coffee Beans,Grocery,8.35,4,NO_COUPON,0,Debit Card,Windsor,ON,33.4
ON100014,12/03/2026,C12373,P5227,Olive Oil,Grocery,37.37,2,NO_COUPON,0,PayPal,London,ON,74.74
ON100174,12/03/2026,C10984,P7385,Water Bottle Sport,Sports,62.4,2,SAVE10,10,Debit Card,Brampton,ON,112.32
ON100208,12/03/2026,C11252,P1308,Bluetooth Speaker,Electronics,33.33,2,SAVE15,15,Credit Card,Brampton,ON,56.66
ON100763,12/03/2026,C11191,P3830,Storage Bin,Home & Kitchen,12.9,3,NO_COUPON,0,Debit Card,Hamilton,ON,38.7
ON100232,13/03/2026,C10862,P5090,Pasta,Grocery,4.34,5,SAVE15,15,Debit Card,Markham,ON,18.44
ON100389,13/03/2026,C10094,P2204,Hoodie,Apparel,13.2,1,SAVE10,10,Debit Card,Ottawa,ON,11.88
ON100716,14/03/2026,C10994,P1983,Hair Dryer,Beauty,23.41,3,NO_COUPON,0,Credit Card,Vaughan,ON,70.23
ON100171,15/03/2026,C10544,P6866,Granola Bars,Grocery,42.31,2,SAVE10,10,Debit Card,Windsor,ON,76.16
ON100221,15/03/2026,C10492,P3219,Air Fryer,Home & Kitchen,106.96,3,WELCOME5,5,Credit Card,Windsor,ON,304.84
ON100687,15/03/2026,C10957,P4237,Wireless Mouse,Electronics,103.48,2,NO_COUPON,0,PayPal,Waterloo,ON,206.96
ON100782,15/03/2026,C10735,P8106,Storage Bin,Home & Kitchen,17.28,2,NO_COUPON,0,Interac,Toronto,ON,34.56
ON100455,16/03/2026,C10231,P1348,Webcam,Electronics,46.47,3,NO_COUPON,0,Credit Card,Toronto,ON,139.41
ON100672,16/03/2026,C11690,P7060,Hair Dryer,Beauty,87.43,2,SAVE15,15,Interac,Guelph,ON,148.63
ON100667,17/03/2026,C10080,P9004,Power Bank,Electronics,18.61,1,SAVE15,15,Credit Card,Markham,ON,15.82
ON100313,18/03/2026,C11621,P9238,Hair Dryer,Beauty,8.87,4,BOGO,20,Mobile Wallet,Waterloo,ON,28.38
ON100703,18/03/2026,C10524,P8256,Power Bank,Electronics,102.81,3,NO_COUPON,15,PayPal,Toronto,ON,262.17
ON100720,19/03/2026,C10312,P7304,Jeans,Apparel,131.5,4,NO_COUPON,0,Credit Card,Waterloo,ON,526
ON100749,19/03/2026,C11533,P4774,Bluetooth Speaker,Electronics,51.9,3,SAVE10,10,Interac,Guelph,ON,140.13
ON100312,20/03/2026,C11394,P1741,Blender,Home & Kitchen,36.7,3,NO_COUPON,0,Debit Card,Barrie,ON,110.1
ON100726,20/03/2026,C10428,P6159,Power Bank,Electronics,44.94,4,WELCOME5,5,PayPal,Markham,ON,170.77
ON101018,20/03/2026,C12218,P9184,Hoodie,Apparel,43.92,5,FREESHIP,0,Interac,Toronto,ON,219.6
ON100874,22/03/2026,C10936,P6435,Coffee Beans,Grocery,8.97,3,SAVE10,10,Debit Card,London,ON,24.22
ON100994,22/03/2026,C10034,P9701,Wireless Mouse,Electronics,49.39,5,NO_COUPON,0,Mobile Wallet,Cambridge,ON,246.95
ON100012,23/03/2026,C12407,P7103,Water Bottle,Home & Kitchen,144.75,4,FREESHIP,0,Debit Card,Kitchener,ON,579
ON100550,23/03/2026,C10294,P9218,Face Cleanser,Beauty,69.4,3,FREESHIP,0,PayPal,Windsor,ON,208.2
ON100653,23/03/2026,C10087,P9059,Knife Set,Home & Kitchen,16.2,4,NO_COUPON,0,Debit Card,Hamilton,ON,64.8
ON100211,24/03/2026,C11870,P4645,Running Shoes,Apparel,142.1,6,NO_COUPON,0,Credit Card,Waterloo,ON,852.6
ON100371,24/03/2026,C11969,P2955,Wireless Keyboard,Electronics,199.12,2,NO_COUPON,0,Interac,London,ON,398.24
ON100622,24/03/2026,C11547,P9542,Body Lotion,Beauty,65.27,3,SAVE10,10,Credit Card,Vaughan,ON,176.23
ON100746,24/03/2026,C11068,P5030,Resistance Bands,Sports,52.86,5,NO_COUPON,0,Credit Card,Mississauga,ON,264.3
ON100987,24/03/2026,C12173,P4901,Tea,Grocery,7.75,2,NO_COUPON,0,Mobile Wallet,Vaughan,ON,15.5
ON100426,25/03/2026,C10759,P5872,Running Shoes,Apparel,131.82,4,SAVE15,15,Debit Card,Markham,ON,448.19
ON100465,25/03/2026,C12270,P9614,Tea,Grocery,38.38,6,SAVE10,10,Mobile Wallet,Cambridge,ON,207.25
ON100595,25/03/2026,C12351,P2368,Lip Balm,Beauty,59.11,3,FREESHIP,0,Credit Card,Markham,ON,177.33
ON100728,25/03/2026,C11693,P1250,Storage Bin,Home & Kitchen,10.34,2,NO_COUPON,0,Debit Card,Markham,ON,20.68
ON100793,25/03/2026,C10068,P7102,Storage Bin,Home & Kitchen,12.24,6,SAVE15,15,Debit Card,Mississauga,ON,62.42
ON100058,28/03/2026,C11621,P4596,T-Shirt,Apparel,105.42,5,BOGO,20,Interac,Hamilton,ON,421.68
ON100061,29/03/2026,C12346,P9794,Granola Bars,Grocery,9.89,3,NO_COUPON,0,Mobile Wallet,Guelph,ON,29.67
ON100505,29/03/2026,C12303,P6966,Resistance Bands,Sports,11.23,4,NO_COUPON,0,Credit Card,Scarborough,ON,44.92
ON100866,29/03/2026,C10739,P9609,Fitness Tracker,Sports,22.18,3,WELCOME5,5,Debit Card,Vaughan,ON,63.21
ON100372,30/03/2026,C10914,P2860,Moisturizer,Beauty,6.68,6,NO_COUPON,0,PayPal,Cambridge,ON,40.08
ON100385,30/03/2026,C11818,P2440,Wireless Keyboard,Electronics,214.33,3,WELCOME5,5,Mobile Wallet,Scarborough,ON,610.84
ON100354,31/03/2026,C11493,P1738,Webcam,Electronics,69.25,2,BOGO,20,PayPal,Markham,ON,110.8
ON100457,31/03/2026,C11384,P3630,Blender,Home & Kitchen,14.46,5,NO_COUPON,0,Debit Card,Toronto,ON,72.3
ON100883,31/03/2026,C10427,P7631,Jeans,Apparel,30.24,3,NO_COUPON,0,Debit Card,London,ON,90.72
ON100486,03/04/2026,C10223,P7074,Power Bank,Electronics,69.83,4,SAVE10,10,Interac,Brampton,ON,251.39
ON100243,05/04/2026,C11762,P5976,Olive Oil,Grocery,35.43,4,WELCOME5,5,Credit Card,Toronto,ON,134.63
ON100041,06/04/2026,C11260,P1012,Face Cleanser,Beauty,12.46,1,NO_COUPON,0,Credit Card,London,ON,12.46
ON100230,06/04/2026,C10018,P6271,Jeans,Apparel,106.06,1,SAVE10,10,Interac,Guelph,ON,95.45
ON100050,07/04/2026,C10226,P8524,Wireless Keyboard,Electronics,49.43,3,WELCOME5,5,Credit Card,Toronto,ON,140.88
ON100013,08/04/2026,C11480,P9747,Body Lotion,Beauty,23.74,4,SAVE15,15,Credit Card,London,ON,80.72
ON100731,08/04/2026,C10661,P9136,Fitness Tracker,Sports,46.37,5,SAVE10,10,Debit Card,Scarborough,ON,208.66
ON100203,09/04/2026,C11760,P4898,T-Shirt,Apparel,18.8,4,NO_COUPON,0,Mobile Wallet,Ottawa,ON,75.2
ON100704,09/04/2026,C11019,P8835,Knife Set,Home & Kitchen,20.07,2,NO_COUPON,0,Mobile Wallet,Guelph,ON,40.14
ON100126,10/04/2026,C11374,P5180,Blender,Home & Kitchen,118.27,1,SAVE15,15,Debit Card,Brampton,ON,100.53
ON100482,10/04/2026,C12481,P5693,Knife Set,Home & Kitchen,172.7,3,NO_COUPON,0,Credit Card,Mississauga,ON,518.1
ON100417,11/04/2026,C10556,P1934,Granola Bars,Grocery,10.33,4,SAVE10,10,Debit Card,Markham,ON,37.19
ON100648,11/04/2026,C11836,P2314,Cereal,Grocery,11.52,3,NO_COUPON,0,Credit Card,Guelph,ON,34.56
ON100088,12/04/2026,C10375,P5022,Tea,Grocery,7.3,3,NO_COUPON,0,Credit Card,Cambridge,ON,21.9
ON100315,12/04/2026,C10381,P3594,Coffee Maker,Home & Kitchen,9.27,2,NO_COUPON,0,PayPal,Waterloo,ON,18.54
ON100636,13/04/2026,C12397,P1219,Bluetooth Speaker,Electronics,20.62,4,SAVE10,10,Mobile Wallet,Guelph,ON,74.23
ON100897,13/04/2026,C10896,P9762,Wireless Mouse,Electronics,43.34,4,NO_COUPON,0,PayPal,Hamilton,ON,173.36
ON100170,14/04/2026,C11880,P5725,Basketball,Sports,76.02,6,FREESHIP,0,Debit Card,Mississauga,ON,456.12
ON100364,14/04/2026,C10967,P2909,Moisturizer,Beauty,38.69,2,SAVE10,10,Credit Card,Windsor,ON,69.64
ON100852,14/04/2026,C12274,P6789,Blender,Home & Kitchen,19.28,1,NO_COUPON,0,Interac,London,ON,19.28
ON100001,15/04/2026,C10657,P9544,Power Bank,Electronics,59.58,1,SAVE15,15,Interac,Barrie,ON,50.64
ON100723,16/04/2026,C11805,P2056,Tea,Grocery,5.83,3,NO_COUPON,0,PayPal,Windsor,ON,17.49
ON100396,17/04/2026,C11764,P9395,Resistance Bands,Sports,184.93,7,BOGO,20,Debit Card,Waterloo,ON,1035.61
ON100824,17/04/2026,C10406,P9457,Coffee Beans,Grocery,26.9,2,NO_COUPON,0,PayPal,Scarborough,ON,53.8
ON100049,18/04/2026,C11372,P6250,Pasta,Grocery,28.65,5,NO_COUPON,0,Debit Card,Ottawa,ON,143.25
ON100206,18/04/2026,C10922,P1496,Resistance Bands,Sports,66.13,3,NO_COUPON,0,Credit Card,Waterloo,ON,198.39
ON100803,18/04/2026,C10592,P1781,T-Shirt,Apparel,19.96,3,SAVE10,10,Debit Card,Vaughan,ON,53.89
ON100105,19/04/2026,C11402,P2855,Basketball,Sports,46.66,3,SAVE10,10,Credit Card,Hamilton,ON,125.98
ON100110,19/04/2026,C12134,P7274,USB-C Hub,Electronics,98.95,1,NO_COUPON,0,Credit Card,Windsor,ON,98.95
ON100591,19/04/2026,C10637,P4840,Basketball,Sports,141.66,4,NO_COUPON,0,Interac,Scarborough,ON,566.64
ON100755,19/04/2026,C10320,P4139,Water Bottle,Home & Kitchen,54.16,3,NO_COUPON,0,Credit Card,Waterloo,ON,162.48
ON100024,20/04/2026,C12241,P6409,Running Shoes,Apparel,16.46,3,FREESHIP,0,PayPal,Barrie,ON,49.38
ON100794,20/04/2026,C10073,P1015,Yoga Mat,Sports,138.61,5,WELCOME5,5,Credit Card,London,ON,658.4
ON100157,21/04/2026,C11769,P4110,Body Lotion,Beauty,68.61,3,SAVE10,10,Debit Card,Vaughan,ON,185.25
ON100274,21/04/2026,C11965,P5793,Running Shoes,Apparel,176.86,3,NO_COUPON,0,Credit Card,London,ON,530.58
ON100605,21/04/2026,C11703,P1292,Olive Oil,Grocery,15.82,3,WELCOME5,5,Interac,Windsor,ON,45.09
ON100680,21/04/2026,C11129,P1432,Face Cleanser,Beauty,21.6,6,SAVE10,10,Credit Card,Scarborough,ON,116.64
ON100904,21/04/2026,C11075,P1765,Running Shoes,Apparel,211.65,2,NO_COUPON,0,Debit Card,Cambridge,ON,423.3
ON100470,22/04/2026,C10913,P6661,USB-C Hub,Electronics,35.52,2,NO_COUPON,0,Credit Card,Brampton,ON,71.04
ON100940,22/04/2026,C10117,P4379,Running Shoes,Apparel,194.53,3,NO_COUPON,0,Debit Card,Barrie,ON,583.59
ON100015,23/04/2026,C10883,P7719,Water Bottle,Home & Kitchen,179.35,3,SAVE10,10,Credit Card,Windsor,ON,484.24
ON100104,23/04/2026,C10518,P7936,Winter Jacket,Apparel,86.22,5,BOGO,20,Mobile Wallet,Toronto,ON,344.88
ON100245,23/04/2026,C12183,P2598,Wireless Mouse,Electronics,59.02,3,NO_COUPON,0,Credit Card,Vaughan,ON,177.06
ON100975,23/04/2026,C11330,P2767,Hair Dryer,Beauty,59.27,5,WELCOME5,5,PayPal,Brampton,ON,281.53
ON100209,24/04/2026,C10669,P4067,Storage Bin,Home & Kitchen,134.24,7,NO_COUPON,0,Credit Card,Hamilton,ON,939.68
ON100257,27/04/2026,C12353,P2295,Bluetooth Speaker,Electronics,47.03,3,FREESHIP,0,Mobile Wallet,Waterloo,ON,141.09
ON100552,27/04/2026,C10519,P6735,Baseball Cap,Apparel,25.81,2,SAVE15,15,Mobile Wallet,Kitchener,ON,43.88
ON100630,27/04/2026,C12181,P3082,Tea,Grocery,8.03,5,NO_COUPON,0,Debit Card,Guelph,ON,40.15
ON100070,28/04/2026,C10369,P4122,Blender,Home & Kitchen,14.94,2,FREESHIP,0,Credit Card,Mississauga,ON,29.88
ON100133,28/04/2026,C10968,P1335,Winter Jacket,Apparel,22.49,4,NO_COUPON,0,Interac,Scarborough,ON,89.96
ON100682,28/04/2026,C10920,P9379,Cereal,Grocery,21.58,3,NO_COUPON,0,Credit Card,Cambridge,ON,64.74
ON100734,28/04/2026,C12257,P2267,Bluetooth Speaker,Electronics,30.57,4,NO_COUPON,0,Interac,Mississauga,ON,122.28
ON100103,29/04/2026,C10802,P1350,Cereal,Grocery,6.15,2,NO_COUPON,0,Debit Card,Toronto,ON,12.3
ON100478,29/04/2026,C10663,P4269,Hoodie,Apparel,54.77,4,SAVE10,10,Credit Card,Mississauga,ON,197.17
ON100706,01/05/2026,C10814,P3509,Moisturizer,Beauty,18.46,3,SAVE10,10,PayPal,Markham,ON,49.84
ON100997,01/05/2026,C11364,P2796,Yoga Mat,Sports,19.69,3,SAVE10,10,Debit Card,Waterloo,ON,53.16
ON100584,02/05/2026,C12426,P4297,Air Fryer,Home & Kitchen,36.46,4,NO_COUPON,0,Credit Card,Guelph,ON,145.84
ON100589,02/05/2026,C10427,P8913,Webcam,Electronics,30.54,2,FREESHIP,0,Credit Card,Scarborough,ON,61.08
ON100677,02/05/2026,C11157,P1701,Pasta,Grocery,47.56,1,NO_COUPON,0,Interac,Guelph,ON,47.56
ON100840,02/05/2026,C11938,P2623,Baseball Cap,Apparel,86.6,2,SAVE15,15,Debit Card,Toronto,ON,147.22
ON100848,02/05/2026,C11982,P4453,Baseball Cap,Apparel,13.68,1,NO_COUPON,0,Debit Card,Waterloo,ON,13.68
ON100544,03/05/2026,C10839,P2232,Moisturizer,Beauty,19.47,3,BOGO,20,Credit Card,London,ON,46.73
ON100091,04/05/2026,C11832,P6086,Cereal,Grocery,29.07,4,NO_COUPON,0,Mobile Wallet,Ottawa,ON,116.28
ON100422,04/05/2026,C11778,P8341,Wireless Mouse,Electronics,35.79,3,NO_COUPON,0,Credit Card,Barrie,ON,107.37
ON100466,04/05/2026,C10278,P9271,Jeans,Apparel,30.45,3,FREESHIP,0,PayPal,Guelph,ON,91.35
ON100645,04/05/2026,C10088,P8455,Cereal,Grocery,3.5,3,WELCOME5,5,Debit Card,Mississauga,ON,9.98
ON100223,06/05/2026,C12253,P4295,Bluetooth Speaker,Electronics,250.21,4,FREESHIP,0,Interac,Hamilton,ON,1000.84
ON100287,06/05/2026,C10015,P4104,Power Bank,Electronics,63.56,3,NO_COUPON,0,PayPal,Hamilton,ON,190.68
ON100330,06/05/2026,C12069,P9990,Body Lotion,Beauty,19.21,4,NO_COUPON,0,Credit Card,Guelph,ON,76.84
ON100825,06/05/2026,C10343,P7325,T-Shirt,Apparel,33.67,3,SAVE15,15,Interac,Guelph,ON,85.86
ON100986,06/05/2026,C11971,P3797,Winter Jacket,Apparel,15.66,2,FREESHIP,0,Interac,Ottawa,ON,31.32
ON100873,09/05/2026,C12408,P9076,Dumbbells,Sports,12.08,5,NO_COUPON,0,Debit Card,Barrie,ON,60.4
ON100163,10/05/2026,C11332,P9599,Bluetooth Speaker,Electronics,36.11,3,BOGO,20,PayPal,Scarborough,ON,86.66
ON100507,11/05/2026,C11383,P1203,Body Lotion,Beauty,6.08,2,NO_COUPON,0,Mobile Wallet,Scarborough,ON,12.16
ON100730,11/05/2026,C10062,P9619,Storage Bin,Home & Kitchen,56.91,4,SAVE10,10,PayPal,Barrie,ON,204.88
ON100837,13/05/2026,C12262,P6789,Coffee Beans,Grocery,53.18,4,SAVE15,15,Mobile Wallet,Scarborough,ON,180.81
ON100855,13/05/2026,C10612,P1343,Jeans,Apparel,27.72,7,BOGO,20,PayPal,Kitchener,ON,155.23
ON100147,14/05/2026,C10694,P4721,Coffee Maker,Home & Kitchen,133.03,3,NO_COUPON,0,Credit Card,Kitchener,ON,399.09
ON101010,14/05/2026,C10636,P5803,Winter Jacket,Apparel,116.98,2,NO_COUPON,0,Credit Card,Mississauga,ON,233.96
ON100027,15/05/2026,C10222,P4921,Power Bank,Electronics,256.43,3,NO_COUPON,0,Debit Card,Markham,ON,769.29
ON100517,16/05/2026,C10676,P6427,T-Shirt,Apparel,20.3,3,FREESHIP,0,Interac,Scarborough,ON,60.9
